added_dt,floor,heating,latitude,longitude,elevator,building_type,safeguards,district,rent,additional_fees,area,room_number,building_height,for_renovation,balcony,terrace,garden,parking_space,separate_kitchen,utility_room,basement,gated_community,security_monitoring,building_age,cable_tv,internet,dishwasher,air_conditioning,distance_to_stop,distance_to_subway,distance_to_center,avg_price,is_furnished,apartment_class
2024-12-18,2.0,district,52.172293,21.051934,1,apartment,0,Mokotow,4500,1888,94.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,15.0,0,0,1,0,0.19217587104572784,1.7116888740455076,6.934,90.405483461305,1,standard
2024-12-18,2.0,district,52.15573,21.082631,1,apartment,0,Wilanow,6000,1000,80.7,3.0,,0,1,0,0,1,0,0,0,0,1,,0,1,1,0,0.2737629422044352,2.396131818692302,9.524,105.80471020112654,1,standard
2024-12-18,3.0,district,52.14323,21.05012,1,block_of_flats,0,Ursynow,4200,1320,76.0,3.0,4.0,0,0,0,0,1,0,0,0,1,0,16.0,1,1,1,0,0.12275412822880996,0.5866666540188715,9.956,82.17740730983277,1,standard
2024-12-18,4.0,district,52.221283,21.094138,1,block_of_flats,0,Praga_Poludnie,2800,450,41.0,2.0,7.0,0,1,0,0,0,0,0,0,1,1,14.0,0,0,0,0,0.13537898151325273,4.239285764991458,5.659,83.13219204964705,1,standard
2024-12-18,3.0,,52.19487,20.92435,0,other,0,Wlochy,6200,1200,82.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.173660263507488,4.872136617352424,7.129,100.11004918728786,1,standard
2024-12-18,6.0,district,52.243028,20.974618,1,block_of_flats,0,Wola,2200,800,41.0,2.0,10.0,0,0,0,0,0,1,0,0,0,0,54.0,0,0,0,0,0.2388820675750956,1.1453301746054965,2.957,88.2752027145139,1,basic
2024-12-18,2.0,district,52.292134,21.026478,1,block_of_flats,1,Targowek,3900,1500,59.5,3.0,13.0,0,1,0,0,0,1,1,1,0,0,,0,0,1,0,0.12280119704849163,0.12280119704849163,7.01,88.42973779382403,1,standard
2024-12-18,4.0,,52.23681,21.00036,0,other,0,Srodmiescie,13500,3600,132.0,4.0,10.0,0,1,1,0,1,0,0,0,0,0,,0,0,0,1,0.11036610613120276,0.3062742868471146,1.129,136.03636061453244,1,standard
2024-12-18,9.0,,52.24454,20.96422,0,other,0,Wola,9900,1500,107.0,3.0,9.0,0,1,1,0,1,0,0,0,0,0,,0,0,0,1,0.09418141688105035,0.8019219519030374,3.66,91.6107910613773,1,superior
2024-12-18,1.0,district,52.230653,20.975692,1,apartment,0,Wola,5500,700,50.0,2.0,7.0,0,1,1,0,0,0,0,0,1,1,15.0,0,0,1,1,0.20460026460070682,0.3526377648873907,2.489,117.22644089104314,1,standard
2024-12-18,2.0,district,52.236118,20.893351,1,apartment,1,Bemowo,4200,800,45.0,2.0,3.0,0,1,0,0,1,0,0,0,1,1,3.0,1,1,1,0,0.23646520025459858,1.27753780815723,8.125,88.06452839332796,1,standard
2024-12-18,3.0,district,52.227564,21.018031,1,block_of_flats,1,Srodmiescie,2700,1,22.0,1.0,7.0,0,1,0,0,1,0,0,1,1,0,59.0,1,1,0,0,0.07432032152439022,0.4276754775739663,0.463,113.05566808092051,1,basic
2024-12-18,10.0,district,52.270462,21.049404,1,block_of_flats,0,Targowek,2600,950,50.4,2.0,12.0,0,1,0,0,0,1,0,0,0,0,48.0,0,0,0,0,0.13742670522220893,0.13742670522220893,5.192,87.45148910229382,1,basic
2024-12-18,9.0,district,52.278522,20.91684,1,apartment,1,Bielany,5500,0,70.0,3.0,15.0,0,1,0,0,1,0,1,1,1,1,17.0,1,1,1,0,0.4146274541144945,1.5304903021323053,8.462,78.35458130873538,1,basic
2024-12-18,7.0,,52.19832,21.01715,1,apartment,0,Mokotow,4100,700,48.0,2.0,8.0,0,1,0,0,1,0,0,0,1,1,8.0,0,0,1,0,0.2040248002539906,0.39207714500630964,3.506,92.38140652404147,1,standard
2024-12-18,,,52.284329,20.926825,0,block_of_flats,1,Bielany,3400,800,50.0,2.0,,0,0,1,1,1,0,0,0,1,0,5.0,0,0,1,0,0.07043261783447578,0.6519958112007728,8.406,86.5880540461518,1,standard
2024-12-18,2.0,district,52.156863,21.025885,0,block_of_flats,0,Ursynow,3250,740,48.0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0.18673188936999877,0.5264463169670794,8.153,82.86815943827933,1,standard
2024-12-18,1.0,district,52.161648,21.064474,1,apartment,0,Wilanow,4000,1100,53.0,2.0,3.0,0,1,0,0,1,0,0,0,0,0,12.0,0,0,1,0,0.4560345968821796,1.7722062543295156,8.364,101.47292246690081,1,standard
2024-12-18,,,52.19512,20.88379,1,apartment,0,Ursus,4700,1000,64.0,3.0,,0,0,1,1,1,0,0,0,0,1,2.0,0,1,1,0,0.035906437042240794,5.191878025146024,9.557,85.66465019480377,1,standard
2024-12-18,2.0,district,52.19619,20.98515,1,apartment,1,Mokotow,4530,800,43.0,2.0,6.0,0,0,1,0,1,0,0,0,1,1,5.0,1,1,1,1,0.1294027598943459,1.8455287680368366,4.157,93.37472446228642,1,standard
2024-12-18,2.0,,52.15517,21.07265,0,other,0,Wilanow,5999,1400,76.0,3.0,4.0,0,1,0,0,1,0,0,0,0,0,15.0,0,0,1,0,0.0489634779441443,1.8744542007733058,9.255,99.43700451754546,1,standard
2024-12-18,10.0,district,52.22609,21.03792,1,block_of_flats,0,Srodmiescie,3900,1000,46.0,3.0,10.0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0.15380268763415486,1.5319532979238404,1.797,107.43941245874987,1,standard
2024-12-18,3.0,district,52.29332,20.92866,1,block_of_flats,0,Bielany,2100,800,38.0,2.0,10.0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0.13404995538080489,0.13404995538080489,9.076,80.90820567016799,1,basic
2024-12-18,2.0,,52.259174,20.961341,1,apartment,0,Zoliborz,6300,1250,65.0,3.0,,0,1,1,0,1,0,0,1,1,1,,0,0,1,1,0.06293867543102888,1.481251238003696,4.768,97.94681574008274,1,standard
2024-12-18,4.0,district,52.252905,21.070226,0,block_of_flats,1,Praga_Poludnie,3794,474,44.7,2.0,5.0,0,1,0,0,0,1,0,0,1,1,1.0,0,1,1,0,0.22760559184063078,1.957073032041136,4.719,98.51555754324826,1,standard
2024-12-18,3.0,district,52.22392,21.07274,1,block_of_flats,0,Praga_Poludnie,3700,1100,63.0,3.0,9.0,0,1,0,0,1,0,0,0,0,0,41.0,0,0,1,0,0.13319754627858796,2.900703425413028,4.173,87.81513939965569,1,basic
2024-12-19,2.0,district,52.222858,21.007506,1,block_of_flats,1,Srodmiescie,2300,500,30.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,,1,1,0,0,0.01371056178808333,0.6047035316847655,0.825,109.61143941454704,1,basic
2024-12-19,6.0,district,52.206857,20.972183,1,block_of_flats,1,Ochota,3000,800,44.0,2.0,7.0,0,1,0,1,1,1,1,1,1,1,65.0,1,1,1,0,0.09779505355950424,2.4143055063267984,3.726,90.36351846473028,1,standard
2024-12-19,4.0,,52.189,21.0033,0,other,0,Mokotow,3700,700,46.0,2.0,11.0,0,0,0,0,1,0,1,0,0,0,19.0,0,0,1,1,0.022354746379441057,0.8778352543572564,4.566,95.25369673278105,1,standard
2024-12-19,1.0,district,52.193629,20.984222,1,block_of_flats,1,Mokotow,4500,500,35.25,2.0,7.0,0,0,0,0,0,0,0,0,0,1,2.0,0,1,1,0,0.132607621576407,1.9902800348962784,4.441,93.5361736329505,1,standard
2024-12-19,2.0,,52.22521,20.97862,1,apartment,0,Wola,4000,700,40.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1,0.37841946518574326,0.4828633558253624,2.341,116.69347438920563,1,standard
2024-12-19,2.0,district,52.23113,21.00348,1,block_of_flats,1,Srodmiescie,11800,1000,65.0,2.0,6.0,0,1,1,0,1,0,0,0,1,1,2.0,1,1,1,0,0.10156563359237591,0.24767277117326636,0.615,179.96895597497917,1,superior
2024-12-19,2.0,district,52.23313,21.019,1,apartment,1,Srodmiescie,4500,1050,49.0,2.0,7.0,0,1,0,0,1,1,0,0,1,1,8.0,0,1,1,0,0.03900805921369236,0.43995252574398014,0.6,122.79790657145257,1,standard
2024-12-19,,,52.242049,20.903243,1,other,0,Bemowo,4000,1238,68.0,3.0,,0,0,0,0,1,0,0,0,0,1,,0,0,1,1,0.3527149126546058,0.6480730996131339,7.546,82.01135506095244,1,standard
2024-12-19,1.0,,52.17467,21.11092,1,block_of_flats,1,Wilanow,5000,800,60.0,3.0,2.0,0,1,0,0,1,0,0,0,1,1,2.0,0,1,1,0,0.239187556618382,5.174220040489157,9.094,93.62133105950137,1,standard
2024-12-19,2.0,district,52.249347,21.036026,0,apartment,1,Praga_Polnoc,4400,760,58.53,3.0,8.0,0,1,0,0,0,0,0,0,1,1,1.0,0,1,1,0,0.16080867642617536,0.41592784341023065,2.721,97.81454615243102,0,standard
2024-12-19,10.0,district,52.180378,21.02743,1,block_of_flats,0,Mokotow,4000,1438,68.83,3.0,15.0,0,1,0,0,0,0,0,0,0,1,19.0,0,0,0,0,0.1961009085583814,0.22048705036050473,5.582,87.22812106673571,1,basic
2024-12-19,7.0,district,52.23445,21.0354,1,other,1,Srodmiescie,3200,860,45.0,3.0,10.0,0,1,0,0,1,0,0,0,1,1,,1,1,1,0,0.04269576386128285,0.6356336663043181,1.666,102.93926695957485,1,standard
2024-12-19,4.0,,52.250071,21.031889,1,apartment,0,Praga_Polnoc,6000,500,60.0,3.0,6.0,0,1,0,0,1,0,0,0,0,0,4.0,0,0,1,0,0.0724475452576622,0.45941638414911257,2.632,95.4218200021747,0,standard
2024-12-19,2.0,,52.3188,21.053,0,other,0,Bialoleka,4000,1000,65.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,2.0,0,0,1,0,0.1855793869231423,2.790794485619435,10.289,66.42319296236957,1,standard
2024-12-19,4.0,,52.249208,20.912094,1,apartment,0,Bemowo,2800,1000,60.0,3.0,,0,0,0,0,0,0,0,0,0,0,45.0,0,0,0,0,0.11232500756787216,1.0083728791888786,7.153,70.39456900087643,1,standard
2024-12-19,2.0,district,52.276728,20.990471,1,apartment,1,Zoliborz,4900,1200,70.0,3.0,7.0,0,0,0,0,0,0,0,0,1,1,24.0,0,0,1,0,0.32565344982876027,0.8282391563604844,5.434,85.15059498000673,1,standard
2024-12-19,1.0,,52.25938,20.92002,1,other,0,Bemowo,5000,500,69.5,3.0,5.0,0,1,0,0,1,0,0,0,0,0,10.0,0,0,0,1,0.15938318268327079,2.1910838247617597,7.091,71.7888286321907,1,basic
2024-12-19,1.0,district,52.238989,20.980237,0,block_of_flats,0,Wola,3000,1689,50.0,2.0,11.0,0,1,0,0,0,1,0,0,0,0,,1,1,0,0,0.07279426423400819,0.9431305621804992,2.409,98.46910770144731,1,basic
2024-12-19,2.0,district,52.245692,21.003465,1,apartment,1,Srodmiescie,4500,650,37.0,2.0,10.0,0,1,0,0,0,0,0,0,1,1,4.0,1,1,1,1,0.12234431747830599,0.12234431747830599,1.875,101.17163190263605,1,standard
2024-12-19,6.0,district,52.230749,20.974726,1,apartment,1,Wola,4765,635,46.06,2.0,8.0,0,1,1,0,0,0,0,0,1,1,10.0,1,1,1,0,0.22968389680589765,0.4176298264425576,2.555,116.02149024307953,1,standard
2024-12-19,5.0,district,52.259153,20.936253,1,block_of_flats,1,Bemowo,4200,1000,73.5,3.0,5.0,0,1,0,0,1,0,0,0,0,0,21.0,0,0,1,1,0.03275345068339361,2.1129513081013886,6.121,70.86338127006458,1,standard
2024-12-19,6.0,district,52.234669,20.990782,1,apartment,1,Wola,5200,300,37.0,2.0,7.0,0,1,0,0,1,1,1,0,1,1,4.0,1,1,1,0,0.05641868300050352,0.408590822514547,1.56,127.55551569715271,1,standard
2024-12-19,3.0,district,52.205722,20.995482,1,block_of_flats,0,Mokotow,12000,500,96.0,4.0,3.0,0,1,1,0,1,0,0,0,0,1,19.0,0,0,1,1,0.2510818326363165,0.8826184487178281,2.899,100.45342087357965,1,standard
2024-12-19,7.0,district,52.299503,21.066348,1,apartment,1,Targowek,5000,1000,140.0,4.0,13.0,0,0,1,0,1,0,0,0,0,1,23.0,1,1,1,0,0.5686315292295174,1.1230646142032155,8.592,75.91947926357962,1,standard
2024-12-19,1.0,district,52.157422,21.081727,1,apartment,1,Wilanow,6900,0,75.22,3.0,1.0,0,1,0,0,1,1,1,1,1,1,,1,1,1,1,0.09061904086725359,2.497198281971357,9.33,102.04870843905465,1,standard
2024-12-19,1.0,district,52.281185,20.984848,1,apartment,0,Zoliborz,7500,800,93.0,3.0,14.0,0,1,1,0,1,0,1,0,0,1,18.0,1,1,1,0,0.04125620426133177,1.2229388441299218,6.02,87.1826395601311,1,standard
2024-12-19,2.0,district,52.219238,20.981047,1,apartment,1,Ochota,5500,1500,88.0,3.0,4.0,0,0,0,0,1,0,0,1,1,1,13.0,0,0,1,0,0.15904786585176078,1.1312450427069012,2.42,92.77475093398522,1,standard
2024-12-19,10.0,district,52.19301,21.04,1,apartment,0,Mokotow,14900,5000,336.0,5.0,17.0,0,0,1,0,1,0,0,0,0,0,26.0,0,0,0,1,0.29743966586105064,1.4255527263560768,4.498,135.7176459321898,1,superior
2024-12-19,9.0,district,52.239039,21.110913,1,block_of_flats,0,Praga_Poludnie,1830,1450,45.0,2.0,,0,1,0,0,0,1,0,0,0,0,,1,1,1,0,0.1953404587451494,4.667576141186785,6.802,85.3530230270912,1,basic
2024-12-19,6.0,district,52.227513,21.090655,1,block_of_flats,0,Praga_Poludnie,3450,750,42.0,2.0,10.0,0,1,0,0,0,1,0,1,0,0,,0,0,1,0,0.15309340972922467,3.6896807950419683,5.349,81.38851701972794,1,standard
2024-12-19,3.0,district,52.24091,20.91133,1,apartment,0,Bemowo,3600,740,40.0,2.0,6.0,0,1,0,0,1,0,0,0,1,0,,1,1,1,1,0.09571832741303835,0.13916180525586364,6.981,85.2372770331814,1,standard
2024-12-19,2.0,district,52.177545,21.05185,1,other,0,Mokotow,2800,580,31.0,1.0,10.0,0,1,0,0,1,0,0,0,1,0,,0,0,1,0,0.26980287856266044,1.7648845830951148,6.398,85.37614492963341,1,basic
2024-12-19,9.0,,52.25952,20.979375,1,other,0,Zoliborz,10900,1670,128.0,4.0,14.0,0,1,1,0,1,0,0,0,1,1,,1,1,1,1,0.09137645138900366,1.0082683630955598,3.999,107.04064896861713,1,standard
2024-12-19,5.0,district,52.252712,20.991614,1,apartment,0,Srodmiescie,4220,1000,36.26,2.0,11.0,0,1,0,0,1,0,0,0,0,1,4.0,0,1,1,0,0.05791090471625613,0.5523111901187153,2.918,92.93891363591662,1,standard
2024-12-19,2.0,,52.260809,20.968312,1,apartment,1,Zoliborz,3700,670,44.0,2.0,,0,1,0,0,1,0,0,0,0,1,9.0,0,0,1,0,0.09131720107528271,1.2245124856655467,4.571,99.00873797423594,1,standard
2024-12-19,4.0,district,52.220717,21.020041,1,tenement,0,Srodmiescie,3200,500,38.0,2.0,5.0,0,1,0,0,0,1,0,0,0,0,73.0,0,0,0,0,0.1850839221714165,0.28647897089377505,1.133,110.21483577769028,1,standard
2024-12-19,5.0,district,52.268767,21.04597,1,apartment,1,Targowek,3700,600,52.0,2.0,8.0,0,1,0,0,0,1,0,0,1,1,3.0,0,0,1,0,0.33096793509657635,0.33096793509657635,4.915,91.0562956160084,1,standard
2024-12-19,7.0,district,52.204701,20.950472,1,block_of_flats,0,Ochota,2700,800,33.0,1.0,8.0,0,1,0,0,0,0,0,0,1,1,20.0,1,1,0,0,0.21899299173028602,3.2921981644817215,5.041,88.24336969878283,1,basic
2024-12-19,2.0,district,52.177358,21.020659,1,apartment,1,Mokotow,3800,850,65.0,2.0,4.0,0,1,0,0,1,0,0,0,1,1,15.0,1,1,1,0,0.09134055191004506,0.29716121927110783,5.849,86.66123709301732,1,standard
2024-12-19,4.0,district,52.233965,21.016616,0,tenement,0,Srodmiescie,3450,1280,57.5,2.0,4.0,0,1,0,0,0,0,0,0,0,0,115.0,1,1,1,0,0.21299682547241586,0.29707271270466035,0.562,122.69566112875287,1,standard
2024-12-19,4.0,boiler room,52.185521,20.867976,1,block_of_flats,0,Ursus,3500,1000,57.0,3.0,7.0,0,1,0,0,1,1,0,0,1,1,21.0,0,0,1,0,0.27468109230425003,6.617853806733262,10.987,66.60067220361337,1,standard
2024-12-19,8.0,district,52.13785,21.02912,1,block_of_flats,0,Ursynow,3000,1000,54.0,2.0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.4888081337423773,1.6709386527938828,10.278,71.03775945409895,1,standard
2024-12-19,1.0,district,52.230998,21.066103,0,block_of_flats,0,Praga_Poludnie,2000,1150,37.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,0,0,0.04688879703907467,2.054397902419183,3.674,84.0887366725307,1,basic
2024-12-19,4.0,district,52.23313,21.019,1,apartment,0,Srodmiescie,10000,1,75.0,3.0,6.0,0,1,0,0,1,0,0,0,0,1,4.0,0,0,1,0,0.03900805921369236,0.43995252574398014,0.6,122.79790657145257,0,standard
2024-12-19,4.0,district,52.144377,21.035383,1,block_of_flats,0,Ursynow,4200,940,57.5,3.0,7.0,0,1,0,0,1,0,0,0,1,1,17.0,0,1,1,1,0.08191642126446326,0.8493980829451495,9.618,77.35320953474316,1,standard
2024-12-19,3.0,district,52.16157,21.07146,1,apartment,0,Wilanow,8000,0,68.0,4.0,5.0,0,1,0,0,1,0,0,0,1,0,15.0,0,0,1,1,0.06359963850910534,2.126366145159675,8.585,99.3702859166699,1,standard
2024-12-19,3.0,district,52.215605,21.04566,0,block_of_flats,0,Srodmiescie,2300,690,39.0,1.0,3.0,0,1,0,0,1,1,0,0,1,0,29.0,0,0,0,0,0.049433742823166316,2.074237210557783,2.766,86.48376552175374,1,basic
2024-12-19,5.0,district,52.269399,21.051579,1,block_of_flats,0,Targowek,3000,950,50.0,2.0,6.0,0,1,0,0,1,1,0,0,0,1,,0,0,1,0,0.033419498939980294,0.033419498939980294,5.165,84.73465657914784,1,standard
2024-12-19,1.0,district,52.281852,20.923451,1,block_of_flats,1,Bielany,2800,850,50.0,2.0,,0,1,0,0,0,1,0,0,1,1,12.0,0,1,1,0,0.05311967985622485,0.9883956841759586,8.374,86.74172027510606,1,basic
2024-12-19,10.0,district,52.245316,20.97808,1,apartment,0,Wola,3900,800,63.0,2.0,14.0,0,1,0,0,1,1,0,0,0,0,15.0,1,1,1,0,0.06756769589468306,1.4811345202405608,2.901,101.88831061334085,1,standard
2024-12-19,8.0,,52.2599,20.99732,0,other,0,Zoliborz,2700,600,37.0,2.0,10.0,0,0,0,0,0,1,0,0,0,0,55.0,0,0,0,0,0.1865632105030864,0.1865632105030864,3.508,88.6521813795136,1,basic
2024-12-19,3.0,district,52.17299,20.9992,1,apartment,0,Mokotow,4100,800,55.0,2.0,8.0,0,1,0,0,1,0,1,0,1,0,9.0,0,0,1,0,0.030126454968669402,1.6229590639190798,6.368,92.1284855745984,1,basic
2024-12-19,2.0,district,52.201073,20.920053,1,apartment,0,Wlochy,4800,1030,80.0,3.0,2.0,0,0,1,0,1,0,0,0,0,1,13.0,0,0,1,0,0.29215727704652983,4.149783879253995,7.039,85.26910046157354,1,standard
2024-12-19,5.0,district,52.25938,20.96532,1,block_of_flats,0,Zoliborz,3300,629,41.26,2.0,6.0,0,1,1,1,0,0,0,0,0,0,11.0,0,0,1,0,0.2013253973779981,1.3969811100268668,4.591,98.78922879464452,1,standard
2024-12-19,2.0,district,52.251347,21.062424,1,block_of_flats,1,Praga_Poludnie,4000,0,40.0,2.0,5.0,0,1,0,0,0,0,0,0,0,1,4.0,0,0,1,0,0.15524191845908686,1.398633271542317,4.182,99.88779856475325,1,standard
2024-12-19,1.0,district,52.22127,21.01227,1,tenement,0,Srodmiescie,6900,1100,62.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,120.0,0,0,1,1,0.14741780043557345,0.2374442523011647,0.937,107.67104430613635,1,standard
2024-12-19,1.0,district,52.203188,20.996127,1,block_of_flats,1,Mokotow,4700,1100,59.0,2.0,5.0,0,1,0,0,1,0,1,0,1,1,12.0,0,1,1,1,0.29789820835526776,0.9831953834355119,3.145,99.80273245282098,1,standard
2024-12-19,1.0,other,52.188881,20.962372,1,apartment,1,Wlochy,3300,760,42.0,2.0,2.0,0,0,0,1,1,0,0,0,0,1,,0,0,0,0,0.04214642770825352,3.57022518663347,5.668,82.20983614694576,1,standard
2024-12-19,4.0,district,52.214768,20.97167,0,block_of_flats,0,Ochota,3700,750,45.0,2.0,4.0,0,0,0,0,0,0,0,1,0,0,67.0,0,1,1,0,0.146626422002318,1.7340164012292927,3.222,93.76899660305718,1,standard
2024-12-19,2.0,district,52.219042,20.988985,0,tenement,0,Ochota,4300,900,53.6,2.0,,0,0,0,1,0,1,0,0,0,0,,1,1,1,0,0.017261580750850918,1.1853233326258654,1.976,86.81476717354023,1,standard
2024-12-19,1.0,district,52.18875,21.03947,1,apartment,0,Mokotow,15000,0,73.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0.16534074435773924,1.3324136318880782,4.918,135.882760988921,1,superior
2024-12-19,1.0,gas,52.268437,21.154189,0,other,1,Rembertow,5500,0,130.0,5.0,3.0,0,1,1,1,1,0,1,0,1,0,10.0,1,1,1,0,0.0882542117532225,6.583670595308509,10.582,57.142857142857146,1,standard
2024-12-19,2.0,district,52.240933,21.081529,0,tenement,0,Praga_Poludnie,3100,900,44.0,2.0,4.0,0,0,0,0,0,1,0,1,1,0,,1,1,1,0,0.09205333024158824,2.662582969804092,4.884,82.31730813591017,1,standard
2024-12-19,7.0,district,52.204065,20.936609,1,apartment,1,Wlochy,2600,400,20.0,1.0,8.0,0,1,0,0,0,0,0,0,1,1,3.0,0,0,1,0,0.2751040269784155,3.7669308141048092,5.886,99.87415741698798,1,standard
2024-12-19,1.0,gas,52.108441,21.013001,0,other,1,Ursynow,2300,0,28.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,7.0,0,1,0,0,0.230232824511183,4.360112294903319,13.484,0.0,1,standard
2024-12-19,2.0,,52.239479,20.984668,0,block_of_flats,0,Wola,2000,500,20.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0.13337896258715687,0.9637705792588581,2.167,108.88445074367989,1,basic
2024-12-19,6.0,district,52.292112,21.047768,1,block_of_flats,0,Targowek,2500,600,34.0,1.0,6.0,0,1,0,0,0,0,0,0,1,1,22.0,0,1,1,1,0.07284776032103799,0.07284776032103799,7.35,82.83957587607738,1,standard
2024-12-19,2.0,district,52.230729,20.995993,0,tenement,0,Wola,2900,500,26.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,88.0,0,0,1,0,0.18144985302799602,0.23190928876630443,1.11,128.73559180047158,1,standard
2024-12-19,1.0,district,52.19708,20.981192,0,other,1,Ochota,2100,500,26.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.17769715605109512,2.091132350744026,4.198,90.53609084515746,1,basic
2024-12-19,,district,52.1673,21.073477,1,apartment,0,Wilanow,3400,650,37.0,2.0,,0,0,0,1,1,0,0,0,0,1,8.0,1,1,0,0,0.14583114374004136,2.650867876188673,8.098,95.02404400008845,1,standard
2024-12-19,1.0,district,52.251856,21.000315,1,block_of_flats,0,Srodmiescie,4000,0,37.0,2.0,10.0,0,1,0,0,0,0,0,1,0,0,64.0,1,1,0,1,0.10132831900740323,0.689770756905916,2.593,93.63124954313872,1,standard
2024-12-19,,district,52.208909,21.021343,0,tenement,0,Mokotow,3200,1200,45.0,2.0,,0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0.020566524476673693,0.9028707354537339,2.394,99.26752626151055,1,standard
2024-12-19,2.0,district,52.236396,21.108313,1,block_of_flats,1,Praga_Poludnie,2600,1,33.5,1.0,10.0,0,1,0,0,0,1,0,1,0,0,,1,0,1,0,0.13384573948271133,4.553153370406532,6.588,88.03343388619021,1,basic
2024-12-19,1.0,,52.15094,21.0384,1,other,0,Ursynow,3500,1300,65.0,3.0,4.0,0,1,0,0,0,1,0,0,0,0,45.0,0,0,1,0,0.10449218420415449,0.44391969393904573,8.938,77.66229696123604,1,standard
2024-12-19,6.0,district,52.191567,20.934316,1,apartment,0,Wlochy,3300,800,42.0,2.0,6.0,0,1,0,0,1,0,0,0,1,1,2.0,0,0,0,0,0.3321426458486194,5.062491914387597,6.793,99.78325090332159,1,standard
2024-12-19,3.0,district,52.235366,21.009301,0,tenement,1,Srodmiescie,4400,0,38.0,1.0,4.0,0,0,0,0,0,0,0,0,1,1,67.0,1,1,1,0,0.06839998373553349,0.06839998373553349,0.66,112.47517983783699,1,standard
2024-12-19,4.0,district,52.259775,21.051367,1,block_of_flats,0,Praga_Polnoc,3200,500,37.0,2.0,5.0,0,1,0,0,1,0,0,0,0,0,17.0,0,0,1,1,0.09678780900423983,0.5605042942335868,4.277,92.03313984716976,1,standard
2024-12-19,2.0,district,52.25612,21.05144,1,tenement,0,Praga_Polnoc,5000,820,52.0,3.0,2.0,0,0,1,0,1,0,0,0,1,1,,0,0,1,1,0.09245049949839801,0.8567608497744124,3.971,97.55935442941386,1,standard
2024-12-19,3.0,district,52.203188,20.996127,1,apartment,0,Mokotow,11800,780,83.0,3.0,4.0,0,1,1,0,1,0,0,1,1,1,,1,1,1,1,0.29789820835526776,0.9831953834355119,3.145,99.80273245282098,1,superior
2024-12-19,10.0,district,52.175809,21.049633,1,block_of_flats,1,Mokotow,3600,900,57.0,3.0,12.0,0,1,0,0,1,1,1,1,1,1,49.0,1,0,1,1,0.19012764796938744,1.5748105090954323,6.513,90.77681462201332,1,standard
2024-12-19,2.0,district,52.178785,21.034391,1,apartment,1,Mokotow,7200,600,90.17,4.0,2.0,0,0,1,0,1,0,0,0,0,1,7.0,1,1,0,1,0.16731098534826427,0.7016633053334076,5.86,104.56640552376442,1,standard
2024-12-19,8.0,district,52.23245,20.978744,1,block_of_flats,0,Wola,5000,840,44.0,2.0,12.0,0,1,0,0,1,0,0,0,0,1,6.0,1,1,0,1,0.036300849877964565,0.35748548413783343,2.299,119.23135634517394,1,standard
2024-12-19,1.0,district,52.26,21.0399,1,apartment,1,Praga_Polnoc,3000,610,39.42,2.0,6.0,0,1,0,0,1,0,0,0,1,0,4.0,1,1,0,0,0.044177956025864606,0.4208065508245749,3.861,102.85426757779139,1,standard
2024-12-19,5.0,district,52.231946,20.976005,1,apartment,0,Wola,4900,600,39.0,2.0,7.0,0,1,0,0,0,0,0,0,0,1,8.0,1,1,0,1,0.0734612158841751,0.4141963993093344,2.478,118.43314863910241,1,standard
2024-12-19,5.0,district,52.290339,20.93462,1,block_of_flats,0,Bielany,2970,330,37.0,2.0,10.0,0,1,0,0,1,0,0,0,0,1,9.0,0,0,1,0,0.08475043189118829,0.23757660170023293,8.564,85.14280663806129,1,basic
2024-12-19,2.0,,52.207976,20.937515,1,block_of_flats,0,Wlochy,3200,500,40.68,2.0,4.0,0,1,0,0,0,0,0,0,0,1,,0,0,1,0,0.32020456542425696,3.370983734078944,5.632,103.07053981709622,1,standard
2024-12-19,10.0,district,52.23715,21.110776,1,block_of_flats,1,Praga_Poludnie,3400,900,48.0,2.0,12.0,0,1,0,0,0,0,0,1,0,0,45.0,1,1,1,0,0.11180235929056062,4.697997729222612,6.764,86.16293900239731,1,standard
2024-12-19,6.0,,52.255788,20.981067,0,apartment,0,Wola,3700,600,47.0,2.0,10.0,0,1,0,0,1,0,0,0,0,1,,1,1,1,0,0.065686953603453,0.8880999918713253,3.593,109.60760034178224,1,basic
