added_dt,last_update,link,floor,heating,advertiser_type,location,latitude,longitude,approximate_coordinates,elevator,building_type,safeguards,district,rent,additional_fees,area,room_number,students_allowed,non_smoker_only,building_height,for_renovation,balcony,terrace,garden,parking_space,separate_kitchen,utility_room,basement,gated_community,security_monitoring,building_age,cable_tv,internet,dishwasher,air_conditioning
2024-12-02,2024-12-02,https://www.otodom.pl/pl/oferta/mieszkanie-przy-metrze-slodowiec-ID4tJ0N,9.0,district,owner,"Słodowiec, Bielany, Warszawa, mazowieckie",52.274561,20.954678,1,1,block_of_flats,0,Bielany,2600,700,37.0,2.0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2024-12-02,2024-12-02,https://www.otodom.pl/pl/oferta/misteczko-wilanow-bezposrednio-ID4tJnA,3.0,district,agency,"ul. Aleksandra Gieysztora 3, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",52.160458,21.083189,0,1,apartment,1,Wilanow,4500,0,46.0,2.0,0,0,3.0,0,0,1,0,1,0,1,0,1,1,10.0,1,1,1,0
2024-12-02,2024-12-02,https://www.otodom.pl/pl/oferta/mokotow-sikorskiego-2pokoje-balkon-garaz-klima-ID4tCR2,2.0,district,agency,"Sadyba, Mokotów, Warszawa, mazowieckie",52.18748,21.0611,1,1,block_of_flats,1,Mokotow,3900,400,44.0,2.0,0,1,6.0,0,1,1,0,1,0,1,0,0,1,4.0,0,0,1,1
2024-12-02,2024-12-02,https://www.otodom.pl/pl/oferta/oryginalne-mieszkanie-2-pokojowe-na-mokotowie-ID4sKCe,1.0,,agency,"Wierzbno, Mokotów, Warszawa, mazowieckie",52.193873,21.00949,0,1,other,0,Mokotow,2900,700,36.0,2.0,0,0,10.0,0,0,0,0,0,0,0,1,0,0,45.0,0,0,0,0
2024-12-02,2024-12-18,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-bemowo-wat-36m2-ID4tIKq,1.0,gas,agency,"ul. gen. Sylwestra Kaliskiego, Boernerowo, Bemowo, Warszawa, mazowieckie",52.262086,20.898001,0,0,other,0,Bemowo,2600,500,36.0,1.0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,69.0,0,0,1,0
2024-12-02,2024-12-16,https://www.otodom.pl/pl/oferta/sloneczne-studio-w-doskonalej-lokalizacji-ID4tKF1,4.0,,agency,"al. Aleja Jana Pawła II, Nowolipki, Wola, Warszawa, mazowieckie",52.24991,20.98595,0,1,block_of_flats,0,Wola,3100,460,25.7,1.0,0,0,9.0,0,0,0,0,0,0,0,1,0,0,60.0,0,0,0,0
2024-12-02,2024-12-09,https://www.otodom.pl/pl/oferta/srodmiescie-50m2-garderoba-osobna-kuchnia-ID4tJ5k,4.0,district,agency,"ul. Nowolipie, Muranów, Śródmieście, Warszawa, mazowieckie",52.243378,20.992663,0,0,tenement,0,Srodmiescie,3100,900,50.0,2.0,1,0,4.0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0
2024-12-02,2024-12-10,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-mokotowie-z-garazem-ID4tJoK,1.0,district,agency,"ul. Bluszczańska, Czerniaków, Mokotów, Warszawa, mazowieckie",52.20884,21.06277,0,1,block_of_flats,0,Mokotow,3900,1061,60.47,3.0,0,0,4.0,0,0,0,1,1,0,0,0,1,1,23.0,0,0,1,0
2024-12-03,2024-12-17,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-ch-arkadia-ID4tKp4,10.0,,agency,"ul. Dzika, Muranów, Śródmieście, Warszawa, mazowieckie",52.25323,20.98401,0,0,other,0,Srodmiescie,3700,805,47.0,2.0,0,0,12.0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0
2024-12-03,2024-12-03,https://www.otodom.pl/pl/oferta/3-pokoje-klimatyzacja-pierwszy-najemca-ID4tHlF,2.0,,agency,"ul. Urugwajska, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",52.228417,21.065528,0,0,apartment,0,Praga_Poludnie,5700,1100,57.0,3.0,0,0,4.0,0,1,1,0,1,0,0,0,1,1,,1,1,1,1
2024-12-03,2024-12-03,https://www.otodom.pl/pl/oferta/46m2-mieszkanie-garaz-arkadia-burakowska-16-ID4nDDm,5.0,,agency,"ul. Burakowska, Powązki, Wola, Warszawa, mazowieckie",52.256679,20.978892,0,1,apartment,0,Wola,4300,1,46.5,2.0,0,0,6.0,0,0,0,0,1,0,0,0,1,1,9.0,1,1,0,0
2024-12-03,2024-12-03,https://www.otodom.pl/pl/oferta/ciche-kamienica-merto-marymont-ID4tdvf,2.0,,agency,"ul. Potocka, Marymont-Potok, Żoliborz, Warszawa, mazowieckie",52.278274,20.985892,0,0,tenement,0,Zoliborz,4200,0,100.0,3.0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,95.0,0,1,0,0
2024-12-03,2024-12-03,https://www.otodom.pl/pl/oferta/do-wynajecia-3-pokojowe-mieszkanie-suwalska-40-ID4tHds,,,owner,"ul. Suwalska, Bródno, Targówek, Warszawa, mazowieckie",52.293349,21.041254,0,0,block_of_flats,0,Targowek,3700,0,48.0,3.0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
2024-12-03,2024-12-03,https://www.otodom.pl/pl/oferta/do-wynajecia-trzypokojowe-mieszkanie-z-klimatyzacj-ID4tKSO,3.0,district,agency,"ul. Lubaszki, Stegny, Mokotów, Warszawa, mazowieckie",52.178331,21.042572,0,1,block_of_flats,1,Mokotow,5200,1200,62.0,3.0,0,1,6.0,0,1,0,0,1,0,0,0,0,1,6.0,1,1,0,1
2024-12-03,2024-12-03,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-duzym-balkonem-ID4tBtg,,gas,owner,"ul. Żegańska, Międzylesie, Wawer, Warszawa, mazowieckie",52.206351,21.177356,0,1,other,1,Wawer,2600,950,56.6,2.0,0,0,,0,1,0,0,1,1,0,0,1,1,,0,0,0,0
2024-12-03,2024-12-17,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-poblizu-arkadii-dla-pary-ID4tKO9,10.0,district,agency,"al. Aleja Jana Pawła II, Nowolipki, Wola, Warszawa, mazowieckie",52.24493,20.99078,0,0,apartment,0,Wola,9000,850,55.0,2.0,0,0,25.0,0,0,0,0,1,0,0,0,0,0,21.0,0,0,0,0
2024-12-03,2024-12-21,https://www.otodom.pl/pl/oferta/piekna-kawalerka-woronicza-46-idealna-dla-pan-ID4tAAK,3.0,district,owner,"ul. Jana Pawła Woronicza, Wierzbno, Mokotów, Warszawa, mazowieckie",52.189444,21.004397,0,1,block_of_flats,1,Mokotow,2350,388,26.0,1.0,1,0,5.0,0,1,0,0,0,0,0,0,0,1,,1,1,0,0
2024-12-03,2024-12-03,https://www.otodom.pl/pl/oferta/przytulne-32-m-z-osobna-kuchnia-ul-joliot-curie-ID4tDzf,2.0,district,agency,"ul. Fryderyka Joliot-Curie, Wierzbno, Mokotów, Warszawa, mazowieckie",52.192466,21.010388,0,0,tenement,0,Mokotow,2600,580,32.0,1.0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,65.0,1,1,0,0
2024-12-04,2024-12-10,https://www.otodom.pl/pl/oferta/2-ogrody-metro-dwustronne-od-zaraz-ID4tLP5,1.0,,agency,"ul. gen. Tadeusza Pełczyńskiego, Górce, Bemowo, Warszawa, mazowieckie",52.24336,20.90607,0,1,apartment,0,Bemowo,4700,700,66.0,3.0,0,0,6.0,0,0,0,1,1,0,0,0,0,0,9.0,0,0,1,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/2-pokojowe-nowoczesne-mieszkanie-z-ogrodkiem-ID4tLzC,1.0,district,agency,"ul. Krzyżówki, Żerań, Białołęka, Warszawa, mazowieckie",52.308765,20.99258,0,1,apartment,1,Bialoleka,3000,570,36.0,2.0,1,0,4.0,0,1,1,1,1,0,0,0,1,1,7.0,1,1,0,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/85m2-3-pokoje-centrum-ID4q0cl,6.0,,agency,"ul. Łucka, Mirów, Wola, Warszawa, mazowieckie",52.232618,20.989453,0,0,other,0,Wola,7700,1,85.0,3.0,0,0,,0,1,0,0,1,0,0,0,0,0,,0,0,0,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/98m2-3-pokoje-2-lazienki-mokotow-ID31aKM,5.0,district,agency,"ul. Biały Kamień, Wierzbno, Mokotów, Warszawa, mazowieckie",52.19592,21.01403,0,1,apartment,0,Mokotow,11000,1,98.0,3.0,0,0,5.0,0,0,0,0,0,0,0,0,0,1,18.0,1,1,0,0
2024-12-04,2024-12-14,https://www.otodom.pl/pl/oferta/dwa-pokoje-z-aneksem-metro-szwedzka-2-minuty-ID4tLYi,1.0,district,owner,"ul. Szwedzka 22 C, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",52.26492,21.04182,0,0,block_of_flats,1,Praga_Polnoc,3500,700,44.0,2.0,0,0,5.0,0,0,1,1,1,0,0,0,1,1,2.0,0,0,1,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/eleganckie-mieszkanie-kabaty-3-pokoje-82m2-ID4njUj,2.0,,owner,"ul. Melchiora Wańkowicza, Kabaty, Ursynów, Warszawa, mazowieckie",52.133405,21.066058,0,1,block_of_flats,1,Ursynow,4200,1550,82.0,3.0,0,1,4.0,0,1,0,0,1,0,0,0,0,1,,1,1,1,0
2024-12-04,2024-12-11,https://www.otodom.pl/pl/oferta/kamienica-metro-dobry-standard-ID4tL64,1.0,,agency,"ul. Pawła Suzina, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",52.26879,20.9802,0,0,other,0,Zoliborz,3300,700,41.06,2.0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,93.0,0,0,0,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/kawalerka-widno-swietna-lokalizacja-ID4tL66,7.0,,agency,"al. Aleja ""Solidarności"", Mirów, Wola, Warszawa, mazowieckie",52.23836,20.98507,0,1,other,0,Wola,2500,600,27.15,1.0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,57.0,0,0,0,0
2024-12-04,2024-12-14,https://www.otodom.pl/pl/oferta/klimatyczne-sliczne-mieszkanie-w-kamienicy-ID4tM9B,2.0,district,owner,"Stara Ochota, Ochota, Warszawa, mazowieckie",52.21739,20.97525,1,0,tenement,0,Ochota,3800,470,40.0,2.0,1,1,4.0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0
2024-12-04,2024-12-16,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-73-m2-metro-szwedzka-ID4tE5I,1.0,district,agency,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",52.262416,21.049673,1,0,apartment,0,Praga_Polnoc,5600,450,74.0,3.0,0,0,4.0,0,0,0,0,1,0,0,0,0,0,5.0,1,1,1,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/mieszkanie-z-panoramicznym-widokiem-na-warszawe-ID4tGjF,10.0,district,agency,"ul. Władysława Umińskiego, Gocław, Praga-Południe, Warszawa, mazowieckie",52.224791,21.101028,0,1,block_of_flats,0,Praga_Poludnie,3000,0,63.6,3.0,0,0,12.0,0,1,0,0,0,1,0,0,0,0,43.0,0,0,0,0
2024-12-04,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-blisko-metra-stara-praga-ID4tL6K,5.0,district,agency,"ul. Targowa, Stara Praga, Praga-Północ, Warszawa, mazowieckie",52.249191,21.041902,0,1,tenement,0,Praga_Polnoc,4000,0,50.0,2.0,0,0,5.0,0,0,0,0,0,0,0,0,0,1,6.0,1,1,0,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/przytulne-3-pokoje-obok-lazienek-krolewskich-ID4tGwM,3.0,district,agency,"ul. Jurija Gagarina, Sielce, Mokotów, Warszawa, mazowieckie",52.207272,21.041788,0,0,tenement,0,Mokotow,4499,950,56.0,3.0,0,1,3.0,0,0,0,0,1,1,0,1,0,0,67.0,1,1,1,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/warszawa-nowoczesne-2-pokojowe-mieszkanie-balkon-ID4sG4H,2.0,district,agency,"ul. Ceramiczna 5G, Tarchomin, Białołęka, Warszawa, mazowieckie",52.32045,20.963109,0,1,block_of_flats,1,Bialoleka,2800,1430,43.0,2.0,1,1,6.0,0,1,0,0,1,1,0,0,1,1,,1,1,1,1
2024-12-04,2024-12-17,https://www.otodom.pl/pl/oferta/warszawa-ochota-kopinska-28m2-dwa-pokoje-ID4tLcL,3.0,district,agency,"ul. Kopińska, Stara Ochota, Ochota, Warszawa, mazowieckie",52.217343,20.975233,0,0,tenement,0,Ochota,2200,0,28.0,2.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/wolne-od-zaraz-2-pok-przy-promenadzie-ID4t8cN,1.0,district,agency,"ul. Ostrobramska, Gocławek, Praga-Południe, Warszawa, mazowieckie",52.234689,21.104659,0,1,block_of_flats,1,Praga_Poludnie,2700,850,50.0,2.0,0,1,8.0,0,1,0,0,0,1,0,0,0,0,45.0,0,0,1,0
2024-12-04,2024-12-04,https://www.otodom.pl/pl/oferta/wynajme-nowe-mieszkanie-warszawa-bialoleka-37-5m-ID4jHdd,1.0,gas,owner,"ul. Zakątna, Żerań, Białołęka, Warszawa, mazowieckie",52.310599,20.978607,0,1,block_of_flats,0,Bialoleka,2700,750,37.5,2.0,0,0,4.0,0,1,0,0,1,0,0,0,1,0,3.0,1,1,1,0
2024-12-05,2024-12-15,https://www.otodom.pl/pl/oferta/2-pokoje-warszawa-stegny-ul-kaukaska-ID4tN5j,1.0,district,owner,"ul. Kaukaska, Stegny, Mokotów, Warszawa, mazowieckie",52.180452,21.051045,0,0,block_of_flats,0,Mokotow,2400,900,42.0,2.0,0,0,10.0,0,0,0,0,0,1,0,0,0,0,,1,1,1,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/2-pokoje-wysoki-standard-ochota-ID4tMoA,5.0,,agency,"ul. Walentego Skorochód-Majewskiego, Rakowiec, Ochota, Warszawa, mazowieckie",52.20646,20.97401,0,0,other,0,Ochota,3500,900,47.0,2.0,0,0,5.0,0,1,0,0,0,1,0,0,0,0,,0,0,1,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/apartament-2-pokoje-ursynow-logia-61-m2-metro-ID4slww,4.0,district,agency,"Natolin, Ursynów, Warszawa, mazowieckie",52.14592,21.05622,1,1,block_of_flats,1,Ursynow,3000,1199,61.4,2.0,0,0,5.0,0,0,0,0,1,0,0,0,0,0,23.0,1,1,1,0
2024-12-05,2024-12-09,https://www.otodom.pl/pl/oferta/bartoszka-3-pokoje-67-m2-ID4tMC3,1.0,district,agency,"ul. Stanisława Pyjasa, Czerniaków, Mokotów, Warszawa, mazowieckie",52.195286,21.051824,0,0,block_of_flats,0,Mokotow,2900,800,67.0,3.0,0,0,4.0,0,1,0,0,1,1,0,0,1,0,30.0,0,0,0,0
2024-12-05,2024-12-15,https://www.otodom.pl/pl/oferta/bezposrednio-3pok-58m2-metro-natolin-umeblowane-ID4tN4F,7.0,district,owner,"ul. Na Uboczu, Natolin, Ursynów, Warszawa, mazowieckie",52.141716,21.049261,0,1,block_of_flats,0,Ursynow,3300,1300,58.0,3.0,1,0,10.0,0,1,0,0,1,1,0,1,0,0,41.0,0,1,1,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/eleganckie-3-pokoje-w-sercu-miasteczka-wilanow-ID4tuyA,1.0,district,agency,"Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",52.155877,21.082523,0,1,apartment,1,Wilanow,7500,1000,88.0,3.0,0,0,4.0,0,0,0,0,1,0,0,0,0,1,8.0,0,0,0,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/eleganckie-3pok-70m2-z-ogrodkiem-i-garazem-ID4gF4e,,,agency,"Groszówka, Wesoła, Warszawa, mazowieckie",52.233826,21.226836,1,0,other,0,Wesola,4000,0,70.0,3.0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/goclaw-2pokoje-przy-promenadzie-garderoba-klima-ID4tMqg,6.0,district,agency,"Gocław, Praga-Południe, Warszawa, mazowieckie",52.23,21.08,1,1,apartment,1,Praga_Poludnie,4400,0,46.0,2.0,0,0,8.0,0,1,0,0,1,0,0,0,0,1,5.0,1,1,0,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/kawalerka-w-samym-centrum-warszawy-ID4tjtS,6.0,,agency,"Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.23214,21.0267,0,1,other,0,Srodmiescie,2200,433,34.0,1.0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0
2024-12-05,2024-12-17,https://www.otodom.pl/pl/oferta/kompaktowa-kawalerka-przy-metrze-pole-mokotowskie-ID4tNdf,1.0,,agency,"ul. Stefana Batorego, Filtry, Ochota, Warszawa, mazowieckie",52.210248,21.00379,0,0,other,0,Ochota,2400,400,20.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-82m2-chomiczowka-ID4tmbY,3.0,district,owner,"ul. Wojciecha Bogusławskiego, Chomiczówka, Bielany, Warszawa, mazowieckie",52.27883,20.918824,0,1,block_of_flats,1,Bielany,4500,1000,82.0,3.0,0,0,8.0,0,0,1,0,1,1,0,0,1,1,22.0,0,0,1,1
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/mieszkanie-49-66-m-warszawa-ID4tN3k,1.0,district,agency,"ul. Bokserska, Służew, Mokotów, Warszawa, mazowieckie",52.170938,20.99938,0,0,block_of_flats,0,Mokotow,3500,680,49.66,3.0,1,1,2.0,0,0,0,0,0,1,0,0,0,0,71.0,1,1,0,0
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/nowy-apartament-ul-kasprzaka-komorka-i-parking-ID4tMyI,,district,agency,"ul. Marcina Kasprzaka, Odolany, Wola, Warszawa, mazowieckie",52.228285,20.955318,0,1,apartment,1,Wola,4500,1000,46.0,2.0,1,0,,0,1,1,0,1,0,1,1,0,1,3.0,1,1,1,1
2024-12-05,2024-12-05,https://www.otodom.pl/pl/oferta/pierwszy-najemca-nowiutkie-m4-przy-metrze-kabaty-ID4tNhj,3.0,district,agency,"ul. Jerzego Iwanowa-Szajnowicza 8, Kabaty, Ursynów, Warszawa, mazowieckie",52.129932,21.069793,0,1,apartment,1,Ursynow,5900,1150,76.0,3.0,0,1,5.0,0,1,0,0,1,0,0,1,0,1,2.0,1,1,1,0
2024-12-05,2024-12-08,https://www.otodom.pl/pl/oferta/rezerwacja-nowe-mieszkanie-bl-westfield-mokotow-ID4tN7Y,7.0,district,agency,"ul. Komputerowa, Służewiec, Mokotów, Warszawa, mazowieckie",52.174193,20.990123,0,1,block_of_flats,0,Mokotow,4700,0,41.0,2.0,0,0,7.0,0,1,0,0,1,0,0,0,1,0,,0,0,1,0
2024-12-05,2024-12-20,https://www.otodom.pl/pl/oferta/wlochy-4-pokoje-92m2-6-pietro-nowe-zwierzeta-ID4tMFU,6.0,district,agency,"Wschodu Słońca, Raków, Włochy, Warszawa, mazowieckie",52.200536,20.941984,0,1,block_of_flats,0,Wlochy,6300,1014,92.2,4.0,1,0,6.0,0,1,0,1,1,0,0,0,0,1,1.0,0,1,1,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/2-pok-w-sercu-starego-mokotowa-w-kamienicy-1938-r-ID4tNWH,1.0,,agency,"ul. Różana, Stary Mokotów, Mokotów, Warszawa, mazowieckie",52.20368,21.02265,0,0,other,0,Mokotow,2900,1200,68.0,2.0,0,0,3.0,0,1,0,0,0,0,0,1,0,0,87.0,0,0,0,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/2-pokoje-41-m2-metro-rondo-daszynskiego-ID4tHRB,2.0,district,owner,"Czyste, Wola, Warszawa, mazowieckie",52.231759,20.973551,1,1,apartment,0,Wola,3500,500,41.0,2.0,0,1,,0,1,0,0,0,0,0,0,1,1,9.0,0,0,0,0
2024-12-06,2024-12-08,https://www.otodom.pl/pl/oferta/2-pokoje-przy-placu-zbawicielaklimaremont-ID4tOca,1.0,district,agency,"al. Aleja Armii Ludowej, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.21867,21.02134,0,1,tenement,1,Srodmiescie,3900,750,52.0,2.0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,69.0,0,1,1,1
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-grochowie-ID4tNV3,10.0,,agency,"ul. Majdańska, Grochów, Praga-Południe, Warszawa, mazowieckie",52.24129,21.08965,0,0,other,0,Praga_Poludnie,2700,950,50.0,2.0,0,0,15.0,0,1,0,0,0,0,0,1,0,0,,0,0,1,0
2024-12-06,2024-12-21,https://www.otodom.pl/pl/oferta/4-pokoje-po-remoncie-w-apartamentowcu-ID4tOeO,1.0,district,owner,"al. Aleja Jana Chrystiana Szucha, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.217019,21.022112,0,1,apartment,0,Srodmiescie,12500,1500,110.0,4.0,0,1,6.0,0,1,0,0,1,0,0,0,0,1,23.0,1,1,1,1
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/83m2-3-pokoje-miasteczko-wilanow-ID30y8I,1.0,,agency,"Księdza Prymasa Augusta Hlonda, Powsinek, Wilanów, Warszawa, mazowieckie",52.15202,21.10499,0,0,apartment,0,Wilanow,5700,1,83.0,3.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0
2024-12-06,2024-12-07,https://www.otodom.pl/pl/oferta/centrum-wysoki-stand-klimatyzacja-metro-1-i-2-ID4tOj9,6.0,district,agency,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.23316,21.01261,0,1,block_of_flats,0,Srodmiescie,4200,750,35.0,2.0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,61.0,0,0,1,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/dwa-pokoje-ochota-wlochy-ID4taVB,8.0,district,owner,"ul. Strubiczów, Okęcie, Włochy, Warszawa, mazowieckie",52.194335,20.963782,0,1,block_of_flats,1,Wlochy,2500,520,36.0,2.0,1,1,10.0,0,0,0,0,0,1,0,0,0,1,51.0,1,1,1,0
2024-12-06,2024-12-11,https://www.otodom.pl/pl/oferta/kabaty-60-m-2-pokoje-garaz-taras-ID4tNCl,1.0,district,agency,"ul. Stryjeńskich, Natolin, Ursynów, Warszawa, mazowieckie",52.136539,21.0503,0,1,apartment,1,Ursynow,3600,0,60.0,2.0,1,0,5.0,0,0,1,0,1,0,0,0,1,1,,1,1,0,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/kamienica-ciche-balkon-parking-ID4tl2P,1.0,,agency,"ul. Wawelska, Stara Ochota, Ochota, Warszawa, mazowieckie",52.216006,20.98554,0,0,tenement,0,Ochota,3500,1000,68.0,2.0,0,0,3.0,0,1,0,0,1,0,0,0,0,0,95.0,1,0,0,0
2024-12-06,2024-12-16,https://www.otodom.pl/pl/oferta/kawalerka-w-dobrej-lokalizacji-po-remoncie-ID4tOhW,1.0,district,owner,"ul. Chełmska, Sielce, Mokotów, Warszawa, mazowieckie",52.201231,21.03483,0,0,other,0,Mokotow,3300,0,28.0,1.0,1,0,3.0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0
2024-12-06,2024-12-13,https://www.otodom.pl/pl/oferta/kawalerka-winda-williama-lindleya-ID4tNGQ,4.0,district,agency,"ul. Williama Heerleina Lindleya, Filtry, Ochota, Warszawa, mazowieckie",52.224785,20.996917,0,1,tenement,0,Ochota,3000,300,30.0,1.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,87.0,1,1,0,1
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/lux-studio-aneks-sypialniany-39m2-metro-dw-wilensk-ID4sndx,3.0,district,agency,"Plac Konesera, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",52.255669,21.04344,0,1,apartment,0,Praga_Polnoc,3299,650,39.0,1.0,0,0,6.0,0,1,0,0,1,1,0,0,0,0,6.0,1,1,1,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/mieszkanie-1pok-28m2-mokotow-ul-opoczynska-metro-ID4tkbo,1.0,district,agency,"Wierzbno, Mokotów, Warszawa, mazowieckie",52.19832,21.01715,1,0,tenement,0,Mokotow,2800,634,28.46,1.0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-na-saskiej-kepie-ID4tNCD,1.0,,agency,"ul. Paryska, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",52.22792,21.05839,0,0,other,0,Praga_Poludnie,3600,800,50.0,2.0,0,0,3.0,0,1,1,1,0,0,0,1,0,0,,0,0,1,0
2024-12-06,2024-12-21,https://www.otodom.pl/pl/oferta/niski-czynsz-balkon-metro-brodno-las-ID4tNxS,2.0,district,agency,"Vincenza Belliniego, Kobiałka, Białołęka, Warszawa, mazowieckie",52.3446,21.04846,0,1,block_of_flats,0,Bialoleka,2499,582,37.0,2.0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,8.0,1,1,1,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-wysoki-standard-bezposrednio-ID4mp8r,2.0,district,owner,"ul. Szeligowska, Chrzanów, Bemowo, Warszawa, mazowieckie",52.227951,20.880627,0,1,block_of_flats,1,Bemowo,3000,600,40.0,2.0,0,1,5.0,0,1,0,0,1,0,0,0,1,1,2.0,1,1,1,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/po-remoncie-2-pokoje-na-olszynce-g-ID4tO63,1.0,district,agency,"ul. Makowska, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.222895,21.019821,0,1,block_of_flats,0,Srodmiescie,2500,500,38.8,2.0,0,0,8.0,0,0,0,0,1,0,0,1,0,0,55.0,0,0,0,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/przestronnosc-styl-i-komfort-z-oszklona-loggia-ID4tGgb,2.0,district,agency,"Kabaty, Ursynów, Warszawa, mazowieckie",52.135427,21.072104,1,1,block_of_flats,1,Ursynow,5500,1200,83.0,3.0,0,0,5.0,0,1,0,0,1,1,0,1,0,1,25.0,1,1,1,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/przestronny-apartament-na-srodmiesciu-ID4tCCD,4.0,,agency,"al. Aleja ""Solidarności"", Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.242654,20.996211,0,0,apartment,0,Srodmiescie,12500,1600,93.0,4.0,0,0,,0,1,0,0,1,0,0,1,0,0,,0,1,0,0
2024-12-06,2024-12-06,https://www.otodom.pl/pl/oferta/stylowy-apartament-duzy-balkon-garaz-ID4sOku,4.0,district,agency,"ul. Piaskowa, Powązki, Wola, Warszawa, mazowieckie",52.25472,20.97643,0,1,apartment,1,Wola,7200,1200,82.37,3.0,0,0,6.0,0,1,0,0,1,0,0,0,1,1,,0,0,1,0
